provname,dates,temp_K,temp_C,cases,year,biwk,precip_m,precip_mm
Prey Veng,2/26/20,301.3608196,28.21081962,12,2020,4,0.000246799,0.024679905
Prey Veng,3/12/20,302.1895268,29.03952679,8,2020,5,0.000582392,0.058239173
Prey Veng,3/26/20,302.5599228,29.40992282,10,2020,6,0.001101721,0.110172101
Prey Veng,4/9/20,303.5207134,30.37071339,4,2020,7,0.000620604,0.062060381
Prey Veng,4/23/20,301.7373378,28.58733779,3,2020,8,0.019911687,1.991168687
Prey Veng,5/7/20,303.4110768,30.26107677,4,2020,9,0.003712901,0.371290085
Prey Veng,5/21/20,304.3166212,31.16662123,7,2020,10,0.011886279,1.188627946
Prey Veng,6/4/20,302.4774508,29.32745075,18,2020,11,0.034898519,3.48985195
Prey Veng,6/18/20,301.2840797,28.13407972,15,2020,12,0.045244351,4.524435128
Prey Veng,7/2/20,300.7162796,27.56627961,7,2020,13,0.056002192,5.600219186
Prey Veng,7/16/20,300.3933546,27.24335463,13,2020,14,0.050888686,5.088868607
Prey Veng,7/30/20,301.1512025,28.00120252,22,2020,15,0.028098778,2.809877791
Prey Veng,8/13/20,300.2526777,27.10267769,20,2020,16,0.054065846,5.406584564
Prey Veng,8/27/20,301.0485903,27.89859028,22,2020,17,0.031241349,3.12413493
Prey Veng,9/10/20,301.6807308,28.53073085,20,2020,18,0.025936054,2.593605442
Prey Veng,9/24/20,300.3147856,27.16478556,15,2020,19,0.053139069,5.313906942
Prey Veng,10/8/20,300.1862707,27.0362707,23,2020,20,0.058554654,5.855465352
Prey Veng,10/22/20,298.6415263,25.49152627,12,2020,21,0.09961799,9.961798954
Prey Veng,11/5/20,299.9319448,26.7819448,10,2020,22,0.012456155,1.245615495
Prey Veng,11/19/20,299.2710697,26.12106972,15,2020,23,0.011323407,1.132340702
Prey Veng,12/3/20,299.9503405,26.80034053,11,2020,24,0.012462171,1.246217114
Prey Veng,12/17/20,299.5966607,26.44666074,7,2020,25,0.007751431,0.775143086
Prey Veng,12/31/20,300.0377855,26.88778549,5,2020,26,0.006647253,0.664725319
Pursat,6/4/02,301.0122051,27.86220509,2,2002,11,0.005774086,5.774085714
Pursat,7/2/02,300.2637841,27.11378413,3,2002,13,0.007036264,7.036264286
Pursat,7/16/02,301.542383,28.39238302,1,2002,14,0.002953629,2.953628571
Pursat,7/30/02,301.2304964,28.08049635,2,2002,15,0.003542907,3.542907143
Pursat,8/13/02,300.5853818,27.43538184,3,2002,16,0.006015321,6.015321429
Pursat,8/27/02,299.2839141,26.13391406,6,2002,17,0.009294243,9.294242857
Pursat,9/10/02,300.1163786,26.96637862,1,2002,18,0.006011107,6.011107143
Pursat,9/24/02,299.2094865,26.05948653,8,2002,19,0.012284457,12.28445714
Pursat,11/19/02,299.4591067,26.30910666,2,2002,23,0.002981731,2.981730915
Pursat,12/3/02,299.8281882,26.67818817,1,2002,24,0.002357536,2.357535714
Pursat,12/31/02,300.4077793,27.25777931,1,2002,26,0.001251987,1.251986667
Pursat,1/15/03,298.1569246,25.00692464,2,2003,1,4.03E-05,0.040316742
Pursat,5/7/03,301.0769702,27.92697021,2,2003,9,0.007457893,7.457892857
Pursat,6/4/03,301.0200244,27.87002438,1,2003,11,0.007199736,7.199735714
Pursat,6/18/03,302.125873,28.97587302,1,2003,12,0.002653079,2.653078571
Pursat,7/2/03,300.3213057,27.17130574,2,2003,13,0.007900364,7.900364286
Pursat,7/16/03,300.0386376,26.88863757,10,2003,14,0.007738157,7.738157143
Pursat,7/30/03,300.0292349,26.87923494,1,2003,15,0.009941571,9.941571429
Pursat,8/13/03,300.7619428,27.61194276,11,2003,16,0.005718221,5.718221429
Pursat,9/10/03,299.8486959,26.69869594,9,2003,18,0.009335571,9.335571429
Pursat,9/24/03,299.4474845,26.29748445,1,2003,19,0.008082643,8.082642857
Pursat,12/31/03,296.3608659,23.21086586,1,2003,26,7.40E-05,0.073958046
Pursat,5/7/04,301.6201753,28.47017531,2,2004,9,0.007721257,7.721257143
Pursat,5/21/04,301.1010488,27.95104876,3,2004,10,0.005680764,5.680764286
Pursat,6/4/04,301.4496151,28.29961512,1,2004,11,0.004743107,4.743107143
Pursat,6/18/04,299.5783091,26.42830913,15,2004,12,0.013548107,13.54810714
Pursat,7/2/04,300.5033797,27.35337969,25,2004,13,0.003466521,3.466521429
Pursat,7/16/04,300.8966201,27.74662007,54,2004,14,0.004357664,4.357664286
Pursat,7/30/04,300.0431139,26.89311391,25,2004,15,0.006563257,6.563257143
Pursat,8/13/04,299.581344,26.43134402,2,2004,16,0.00691455,6.91455
Pursat,10/8/04,299.062464,25.91246404,1,2004,20,0.008664643,8.664642857
Pursat,10/22/04,298.9875558,25.83755576,2,2004,21,0.003250107,3.250107143
Pursat,11/19/04,300.5908524,27.44085236,1,2004,23,0.000955277,0.955276519
Pursat,12/31/04,296.7013912,23.55139116,1,2004,26,2.08E-06,0.002076906
Pursat,3/26/05,301.4123187,28.26231874,1,2005,6,0.004438281,4.438281067
Pursat,5/7/05,302.96204,29.81203995,6,2005,9,0.002134716,2.134715821
Pursat,5/21/05,301.9435565,28.7935565,9,2005,10,0.005694471,5.694471429
Pursat,6/4/05,301.5815669,28.43156685,5,2005,11,0.004674386,4.674385714
Pursat,6/18/05,301.5911485,28.44114847,10,2005,12,0.0065941,6.5941
Pursat,7/2/05,300.6635883,27.51358827,13,2005,13,0.006265857,6.265857143
Pursat,7/16/05,299.5553484,26.40534841,28,2005,14,0.0103965,10.3965
Pursat,7/30/05,300.4082953,27.25829529,11,2005,15,0.005409,5.409
Pursat,8/13/05,299.9097135,26.75971348,15,2005,16,0.008348757,8.348757143
Pursat,8/27/05,300.1309028,26.98090276,13,2005,17,0.006020357,6.020357143
Pursat,9/10/05,299.6185035,26.46850348,7,2005,18,0.009404664,9.404664286
Pursat,9/24/05,299.2962959,26.14629587,4,2005,19,0.013154564,13.15456429
Pursat,10/22/05,299.3356891,26.18568914,1,2005,21,0.007059214,7.059214286
Pursat,11/5/05,299.0610497,25.9110497,1,2005,22,0.007684986,7.684985714
Pursat,12/3/05,297.58959,24.43958999,1,2005,24,0.001439242,1.439242439
Pursat,1/29/06,298.608124,25.45812404,1,2006,2,0.000226391,0.226390682
Pursat,6/4/06,300.6184428,27.46844275,2,2006,11,0.006683129,6.683128571
Pursat,7/2/06,300.0163577,26.86635774,1,2006,13,0.010587371,10.58737143
Pursat,7/16/06,300.6229294,27.47292941,2,2006,14,0.00569295,5.69295
Pursat,7/30/06,300.1818525,27.03185251,1,2006,15,0.004085586,4.085585714
Pursat,8/13/06,300.0650651,26.91506514,1,2006,16,0.006701157,6.701157143
Pursat,11/19/06,299.6700885,26.52008854,1,2006,23,0.000515456,0.515455943
Pursat,12/3/06,300.8214758,27.67147584,2,2006,24,0.000921193,0.921192857
Pursat,12/31/06,295.7962851,22.64628513,1,2006,26,9.94E-07,0.0009942
Pursat,3/12/07,300.9063274,27.75632744,1,2007,5,0.002196107,2.196107143
Pursat,3/26/07,300.690283,27.54028302,2,2007,6,0.006714436,6.714435714
Pursat,4/9/07,301.4982993,28.34829933,1,2007,7,0.002438579,2.438578571
Pursat,4/23/07,301.2190146,28.06901464,1,2007,8,0.00391435,3.91435
Pursat,5/21/07,299.7560084,26.60600841,1,2007,10,0.011700879,11.70087857
Pursat,6/4/07,300.9065554,27.75655544,2,2007,11,0.005130686,5.130685714
Pursat,6/18/07,301.5755505,28.42555045,3,2007,12,0.004140907,4.140907143
Pursat,7/2/07,300.4104734,27.26047336,3,2007,13,0.008915014,8.915014286
Pursat,7/16/07,299.9418488,26.79184878,11,2007,14,0.007159579,7.159578571
Pursat,7/30/07,300.2996966,27.14969662,8,2007,15,0.007489236,7.489235714
Pursat,8/13/07,299.786287,26.63628698,5,2007,16,0.006479893,6.479892857
Pursat,8/27/07,301.0079867,27.85798671,2,2007,17,0.005390964,5.390964286
Pursat,9/10/07,300.5096929,27.35969294,28,2007,18,0.007759071,7.759071429
Pursat,9/24/07,299.7629484,26.61294836,15,2007,19,0.008641636,8.641635714
Pursat,10/8/07,299.8732904,26.72329042,1,2007,20,0.006149086,6.149085714
Pursat,10/22/07,298.973278,25.82327799,5,2007,21,0.010868,10.868
Pursat,11/5/07,298.4718482,25.32184824,1,2007,22,0.006518057,6.518057143
Pursat,11/19/07,297.7947755,24.64477547,1,2007,23,0.003751118,3.751117631
Pursat,12/3/07,295.7086891,22.55868914,1,2007,24,0.000906075,0.906075106
Pursat,3/26/08,301.342031,28.19203099,1,2008,6,0.003412657,3.412657143
Pursat,4/9/08,300.466233,27.31623301,1,2008,7,0.007033271,7.033271429
Pursat,5/7/08,300.7463562,27.59635624,2,2008,9,0.007107086,7.107085714
Pursat,5/21/08,300.3159566,27.1659566,3,2008,10,0.008602307,8.602307143
Pursat,6/4/08,300.5063082,27.35630824,1,2008,11,0.005269893,5.269892857
Pursat,6/18/08,300.1065098,26.95650984,11,2008,12,0.009323014,9.323014286
Pursat,7/2/08,300.6035725,27.45357245,18,2008,13,0.004041286,4.041285714
Pursat,7/16/08,299.8394071,26.68940714,10,2008,14,0.005153429,5.153428571
Pursat,7/30/08,300.5502337,27.40023374,21,2008,15,0.005677343,5.677342857
Pursat,8/13/08,299.7993013,26.64930134,11,2008,16,0.005629657,5.629657143
Pursat,8/27/08,300.3790168,27.22901679,5,2008,17,0.004946129,4.946128571
Pursat,9/10/08,300.3026937,27.15269371,2,2008,18,0.010423136,10.42313571
Pursat,9/24/08,298.7169774,25.56697744,3,2008,19,0.010633329,10.63332857
Pursat,10/8/08,299.5404323,26.39043232,2,2008,20,0.007380386,7.380385714
Pursat,10/22/08,299.7217953,26.57179527,1,2008,21,0.007323464,7.323464286
Pursat,11/5/08,298.9169362,25.76693621,4,2008,22,0.011283307,11.28330714
Pursat,11/19/08,297.8203772,24.67037723,5,2008,23,0.004723529,4.723528571
Pursat,12/3/08,297.2959531,24.14595314,3,2008,24,0.002173334,2.173333966
Pursat,12/17/08,296.3042149,23.15421489,6,2008,25,2.70E-05,0.027041333
Pursat,12/31/08,297.0240969,23.87409688,2,2008,26,0.001006411,1.006411401
Pursat,1/15/09,294.9318143,21.78181428,2,2009,1,6.57E-05,0.065722536
Pursat,1/29/09,296.7657496,23.61574957,1,2009,2,2.45E-05,0.024530288
Pursat,4/9/09,300.0756138,26.92561379,2,2009,7,0.005799036,5.799035714
Pursat,4/23/09,301.5235901,28.37359009,1,2009,8,0.003568214,3.568214286
Pursat,5/7/09,300.4122349,27.26223494,2,2009,9,0.008525336,8.525335714
Pursat,5/21/09,300.4221584,27.27215836,5,2009,10,0.007820293,7.820292857
Pursat,6/4/09,300.3516199,27.20161994,3,2009,11,0.008805793,8.805792857
Pursat,6/18/09,301.0797258,27.92972576,4,2009,12,0.003048136,3.048135714
Pursat,7/2/09,300.826296,27.67629599,18,2009,13,0.0052448,5.2448
Pursat,7/16/09,300.5813609,27.43136086,17,2009,14,0.005006264,5.006264286
Pursat,7/30/09,299.989961,26.83996103,12,2009,15,0.009239393,9.239392857
Pursat,8/13/09,301.0897218,27.93972181,35,2009,16,0.004353743,4.353742857
Pursat,8/27/09,301.1610427,28.01104267,17,2009,17,0.006161443,6.161442857
Pursat,9/10/09,299.4244148,26.27441475,11,2009,18,0.011947557,11.94755714
Pursat,9/24/09,300.0293568,26.87935676,4,2009,19,0.007047236,7.047235714
Pursat,10/8/09,299.1205265,25.97052652,13,2009,20,0.01400695,14.00695
Pursat,10/22/09,298.8948848,25.74488479,14,2009,21,0.009365971,9.365971429
Pursat,11/5/09,299.0182864,25.86828641,2,2009,22,0.004286736,4.286735714
Pursat,11/19/09,299.6521809,26.50218091,11,2009,23,0.001427243,1.427242857
Pursat,12/3/09,297.1498421,23.99984214,4,2009,24,1.35E-05,0.013472291
Pursat,12/17/09,298.1497089,24.99970894,1,2009,25,6.75E-05,0.067483081
Pursat,12/31/09,299.2638642,26.11386421,1,2009,26,0.000243207,0.243206667
Pursat,1/29/10,297.7695812,24.61958117,2,2010,2,0.004534341,4.534340857
Pursat,2/12/10,300.4523672,27.30236723,1,2010,3,0.000789329,0.789328571
Pursat,3/26/10,302.7190927,29.56909269,1,2010,6,0.001246494,1.24649434
Pursat,4/9/10,302.0703113,28.92031133,1,2010,7,0.002974579,2.974578571
Pursat,5/7/10,301.7373345,28.58733449,1,2010,9,0.00685775,6.85775
Pursat,5/21/10,303.0909996,29.94099956,2,2010,10,0.0043327,4.3327
Pursat,6/4/10,302.3061802,29.15618016,3,2010,11,0.004277907,4.277907143
Pursat,6/18/10,301.6551959,28.50519585,3,2010,12,0.005815479,5.815478571
Pursat,7/16/10,300.8384387,27.68843866,6,2010,14,0.006802771,6.802771429
Pursat,7/30/10,300.5051882,27.35518822,13,2010,15,0.0065338,6.5338
Pursat,8/13/10,300.0053664,26.85536644,18,2010,16,0.007220936,7.220935714
Pursat,8/27/10,299.9373821,26.7873821,11,2010,17,0.009112464,9.112464286
Pursat,9/10/10,300.1490145,26.99901451,9,2010,18,0.006167421,6.167421429
Pursat,9/24/10,300.0694682,26.9194682,4,2010,19,0.007626229,7.626228571
Pursat,10/8/10,299.63089,26.48089002,8,2010,20,0.010481736,10.48173571
Pursat,10/22/10,298.9966501,25.8466501,1,2010,21,0.013993757,13.99375714
Pursat,11/19/10,298.0486495,24.89864949,2,2010,23,0.002669386,2.669385714
Pursat,12/3/10,298.6594523,25.50945226,1,2010,24,0.001738543,1.738542857
Pursat,5/21/11,300.8276515,27.67765148,1,2011,10,0.007330093,7.330092857
Pursat,6/4/11,300.6564364,27.50643641,1,2011,11,0.008874029,8.874028571
Pursat,7/16/11,300.7296807,27.57968069,2,2011,14,0.004711836,4.711835714
Pursat,8/13/11,300.2431646,27.09316457,1,2011,16,0.004544321,4.544321429
Pursat,8/27/11,300.1859931,27.03599309,1,2011,17,0.007357914,7.357914286
Pursat,9/10/11,299.6399615,26.48996151,13,2011,18,0.009909179,9.909178571
Pursat,9/24/11,299.2081235,26.05812354,6,2011,19,0.012948843,12.94884286
Pursat,10/8/11,298.9902229,25.84022286,9,2011,20,0.008976629,8.976628571
Pursat,10/22/11,298.8676204,25.71762036,1,2011,21,0.009262707,9.262707143
Pursat,11/5/11,299.3536348,26.20363479,6,2011,22,0.001615921,1.615921429
Pursat,11/19/11,298.6951275,25.54512754,3,2011,23,0.002129264,2.129264286
Pursat,12/3/11,298.9950058,25.84500577,2,2011,24,0.000561829,0.561829489
Pursat,12/31/11,297.2006289,24.05062889,2,2011,26,5.40E-05,0.05403454
Pursat,3/12/12,301.6897948,28.53979481,1,2012,5,0.004603407,4.603407143
Pursat,3/26/12,301.1443893,27.99438934,1,2012,6,0.005077279,5.077278571
Pursat,4/9/12,300.1057233,26.95572332,1,2012,7,0.004494379,4.494378571
Pursat,4/23/12,301.3637095,28.21370948,5,2012,8,0.004215479,4.215478571
Pursat,5/21/12,300.7745412,27.62454122,2,2012,10,0.007501286,7.501285714
Pursat,6/4/12,301.0141759,27.86417585,2,2012,11,0.005446743,5.446742857
Pursat,6/18/12,301.4610563,28.31105634,5,2012,12,0.004740743,4.740742857
Pursat,7/2/12,301.4739151,28.32391513,7,2012,13,0.003131407,3.131407143
Pursat,7/16/12,300.2256791,27.07567907,2,2012,14,0.007489093,7.489092857
Pursat,7/30/12,301.0999539,27.94995386,15,2012,15,0.003114429,3.114428571
Pursat,8/13/12,301.0038416,27.85384161,8,2012,16,0.002372557,2.372557143
Pursat,8/27/12,301.1043271,27.95432705,13,2012,17,0.005006193,5.006192857
Pursat,9/10/12,299.8800823,26.73008234,12,2012,18,0.008530014,8.530014286
Pursat,9/24/12,299.3627127,26.21271274,15,2012,19,0.012391757,12.39175714
Pursat,10/8/12,299.2032505,26.05325051,2,2012,20,0.012693593,12.69359286
Pursat,10/22/12,299.272737,26.12273701,7,2012,21,0.004854121,4.854121429
Pursat,11/5/12,299.6788536,26.52885364,4,2012,22,0.004466107,4.466107143
Pursat,11/19/12,299.8812047,26.73120465,6,2012,23,0.003836236,3.836235714
Pursat,12/3/12,299.4497823,26.29978228,3,2012,24,0.004502414,4.502414286
Pursat,12/31/12,299.6643252,26.51432525,2,2012,26,0.000255799,0.255798662
Pursat,1/29/13,298.8573732,25.70737321,1,2013,2,0.001306307,1.306306532
Pursat,2/12/13,300.5922215,27.44222151,1,2013,3,0.00053725,0.53725
Pursat,2/26/13,301.0756242,27.92562417,2,2013,4,0.000413436,0.413435714
Pursat,3/26/13,301.7873082,28.63730818,1,2013,6,0.003242743,3.242742857
Pursat,4/9/13,303.2520306,30.10203061,1,2013,7,0.002076257,2.076257143
Pursat,4/23/13,301.4198779,28.26987791,6,2013,8,0.008306979,8.306978571
Pursat,5/21/13,301.80317,28.65317004,4,2013,10,0.006270864,6.270864286
Pursat,6/4/13,301.3134129,28.16341286,2,2013,11,0.006528521,6.528521429
Pursat,6/18/13,300.5283932,27.37839322,10,2013,12,0.009896864,9.896864286
Pursat,7/2/13,300.8416121,27.69161211,17,2013,13,0.004745071,4.745071429
Pursat,7/16/13,299.8615546,26.71155455,15,2013,14,0.008585879,8.585878571
Pursat,7/30/13,299.3512805,26.20128049,19,2013,15,0.008755586,8.755585714
Pursat,8/13/13,299.7216739,26.57167392,47,2013,16,0.008278714,8.278714286
Pursat,8/27/13,300.452858,27.30285796,31,2013,17,0.004304571,4.304571429
Pursat,9/10/13,300.0264181,26.87641809,4,2013,18,0.007001336,7.001335714
Pursat,9/24/13,299.2730009,26.12300085,13,2013,19,0.012190736,12.19073571
Pursat,10/8/13,298.7627874,25.61278742,1,2013,20,0.012940971,12.94097143
Pursat,10/22/13,299.274888,26.124888,2,2013,21,0.005098521,5.098521429
Pursat,11/5/13,299.2204839,26.07048386,3,2013,22,0.001385479,1.385478571
Pursat,11/19/13,298.7325339,25.58253388,1,2013,23,0.008076236,8.076235714
Pursat,12/3/13,298.0750868,24.92508681,3,2013,24,0.002750749,2.750748783
Pursat,1/15/14,297.299775,24.14977499,1,2014,1,1.65E-05,0.016536105
Pursat,4/9/14,301.1770261,28.02702606,1,2014,7,0.005800293,5.800292857
Pursat,7/16/14,301.2051339,28.0551339,1,2014,14,0.007729093,7.729092857
Pursat,9/24/14,300.1950505,27.04505048,1,2014,19,0.006721207,6.721207143
Pursat,10/8/14,299.8406882,26.69068824,2,2014,20,0.00990295,9.90295
Pursat,11/19/14,300.1127941,26.96279408,1,2014,23,0.001408501,1.408500602
Pursat,4/23/15,301.6515166,28.50151656,1,2015,8,0.003849171,3.849171429
Pursat,7/16/15,302.4259351,29.27593508,1,2015,14,0.003907714,3.907714286
Pursat,7/30/15,301.0356265,27.88562646,2,2015,15,0.003518221,3.518221429
Pursat,8/13/15,300.2614746,27.11147459,2,2015,16,0.008588907,8.588907143
Pursat,8/27/15,301.1481659,27.9981659,3,2015,17,0.0062146,6.2146
Pursat,9/10/15,300.9524556,27.80245562,2,2015,18,0.005791607,5.791607143
Pursat,9/24/15,299.588584,26.43858395,4,2015,19,0.01492675,14.92675
Pursat,10/8/15,299.9122382,26.76223816,3,2015,20,0.009344136,9.344135714
Pursat,10/22/15,299.6890388,26.53903879,3,2015,21,0.008388936,8.388935714
Pursat,11/5/15,299.9484564,26.79845641,1,2015,22,0.003107007,3.107007143
Pursat,11/19/15,299.9890485,26.83904846,1,2015,23,0.004035271,4.035271429
Pursat,12/3/15,300.7983762,27.64837616,1,2015,24,0.000490871,0.490871429
Pursat,12/17/15,301.1768335,28.02683346,1,2015,25,0.000627414,0.627414286
Pursat,12/31/15,299.1106206,25.96062057,1,2015,26,0.000408306,0.408305555
Pursat,3/26/16,303.2427186,30.09271859,1,2016,6,0.000460629,0.460628571
Pursat,4/23/16,304.1401318,30.99013178,1,2016,8,0.000803764,0.803764286
Pursat,5/21/16,302.8122438,29.66224377,2,2016,10,0.00516415,5.16415
Pursat,6/18/16,302.4053728,29.25537282,1,2016,12,0.003631557,3.631557143
Pursat,7/16/16,299.7688276,26.61882761,3,2016,14,0.008905179,8.905178571
Pursat,7/30/16,300.5811928,27.43119276,6,2016,15,0.007814721,7.814721429
Pursat,8/13/16,300.4653318,27.31533184,3,2016,16,0.006211586,6.211585714
Pursat,8/27/16,302.0125357,28.86253573,1,2016,17,0.003803807,3.803807143
Pursat,9/10/16,301.4507618,28.30076184,2,2016,18,0.005910536,5.910535714
Pursat,9/24/16,299.7960858,26.64608584,3,2016,19,0.012086229,12.08622857
Pursat,10/22/16,299.2960423,26.14604234,1,2016,21,0.012899414,12.89941429
Pursat,11/5/16,299.2588473,26.10884727,1,2016,22,0.008980371,8.980371429
Pursat,11/19/16,299.7633188,26.61331877,1,2016,23,0.003599564,3.599564286
Pursat,12/3/16,299.2870851,26.13708512,2,2016,24,0.004404729,4.404728571
Pursat,12/17/16,298.0401536,24.89015356,1,2016,25,0.004378479,4.37847927
Pursat,1/15/17,298.9980157,25.84801569,2,2017,1,0.002219186,2.219185714
Pursat,2/12/17,298.1571858,25.00718584,1,2017,3,0.000518048,0.518047804
Pursat,4/23/17,302.3544948,29.20449475,1,2017,8,0.0017139,1.7139
Pursat,5/21/17,300.7773505,27.62735052,1,2017,10,0.008928357,8.928357143
Pursat,6/18/17,300.8515116,27.70151158,1,2017,12,0.003999557,3.999557143
Pursat,7/30/17,299.6267169,26.47671692,1,2017,15,0.010826879,10.82687857
Pursat,8/13/17,301.4963063,28.34630631,2,2017,16,0.003692493,3.692492857
Pursat,8/27/17,300.4518832,27.30188321,3,2017,17,0.009136664,9.136664286
Pursat,9/10/17,300.8081517,27.65815174,2,2017,18,0.006280471,6.280471429
Pursat,10/8/17,299.8011423,26.65114227,2,2017,20,0.0107959,10.7959
Pursat,10/22/17,300.1248415,26.9748415,1,2017,21,0.008564243,8.564242857
Pursat,11/19/17,298.8498797,25.69987969,4,2017,23,0.005608593,5.608592857
Pursat,12/3/17,298.7237602,25.57376016,2,2017,24,0.0038308,3.8308
Pursat,12/17/17,298.6480924,25.49809241,4,2017,25,0.001034192,1.034192022
Pursat,12/31/17,296.2203226,23.07032258,2,2017,26,0.001168594,1.168594241
Pursat,1/15/18,298.2549277,25.10492768,3,2018,1,0.002601753,2.601752679
Pursat,2/12/18,298.0279292,24.87792919,1,2018,3,0.001064848,1.064847686
Pursat,3/12/18,300.8149156,27.66491559,1,2018,5,0.001963721,1.963721429
Pursat,3/26/18,300.486124,27.33612401,1,2018,6,0.003550429,3.550428571
Pursat,4/9/18,300.0107808,26.86078079,2,2018,7,0.004550229,4.550228571
Pursat,5/21/18,300.7250374,27.57503739,1,2018,10,0.006772221,6.772221429
Pursat,6/4/18,300.0361398,26.88613978,2,2018,11,0.011053014,11.05301429
Pursat,6/18/18,300.3622036,27.21220363,4,2018,12,0.005968614,5.968614286
Pursat,7/2/18,300.5660734,27.4160734,5,2018,13,0.00506815,5.06815
Pursat,7/16/18,300.6066573,27.45665725,4,2018,14,0.006966021,6.966021429
Pursat,7/30/18,301.2649133,28.11491333,11,2018,15,0.005487379,5.487378571
Pursat,8/13/18,300.2669566,27.11695656,14,2018,16,0.010689979,10.68997857
Pursat,8/27/18,300.1398104,26.98981039,21,2018,17,0.006403471,6.403471429
Pursat,9/10/18,300.2942816,27.14428164,6,2018,18,0.006371757,6.371757143
Pursat,9/24/18,299.528687,26.37868704,18,2018,19,0.007813271,7.813271429
Pursat,10/8/18,299.8478079,26.69780786,11,2018,20,0.00929035,9.29035
Pursat,10/22/18,300.2713668,27.12136684,12,2018,21,0.009410657,9.410657143
Pursat,11/5/18,299.6707249,26.52072488,8,2018,22,0.002574013,2.574012826
