"time","provname","year","biweek","cases","temp_C","precip_mm","births","pop","cases_per_1000","reconstructed_annual_period","reconstructed_multi_period","multi_period","avg_wave_power_annual","avg_wave_power_multi","avg_wave_coherency_temp","avg_cross_power_temp","avg_wave_coherency_precip","avg_cross_power_precip","proportion_coherence_annual"
2005.38461538462,"Kampong Thom",2005,11,13,29.1109879571429,6.16755,621.227229718505,619709.685024401,0.0209775646793194,0.0248616351815217,-0.0593986425988592,4.84010077657907,0.753973987689078,0.512070220156641,0.0807538858067764,0.911962244552125,0.102650683974274,0.875005766955515,0.956521739130435
2005.42307692308,"Kampong Thom",2005,12,26,29.5121326642857,4.13134285714286,621.544861283713,620085.497735184,0.041929701783001,0.0343238293693734,-0.0558087440693595,4.83550298929358,0.810903841687206,0.517113135353753,0.0818396421016567,0.939352047462815,0.104028482816798,0.89869844141744,0.956521739130435
2005.46153846154,"Kampong Thom",2005,13,29,28.6728066857143,5.7227,621.86249284892,620461.310445967,0.0467394171268403,0.0433764555778288,-0.0524945351768221,4.8310232737471,0.867445251419509,0.522136342901486,0.0821599818016958,0.973468255824586,0.104152240825822,0.92868030467834,0.956521739130435
2005.5,"Kampong Thom",2005,14,67,27.3171786,10.3735928571429,622.180124414128,620837.12315675,0.107918804306236,0.0497218032024242,-0.0494571476803161,4.82666279219979,0.922359150805593,0.527137829284857,0.08221312189915,1.00792529461526,0.104187238003361,0.959683537945044,0.956521739130435
2005.53846153846,"Kampong Thom",2005,15,81,27.9871196428572,5.81172142857143,622.497755979336,621212.935867533,0.130390072909352,0.0550733616876901,-0.0452501134195418,4.8224226472697,0.975278558154794,0.532115578611104,0.0822649246663159,1.04740615231455,0.105091434636333,0.989583232121262,0.956521739130435
2005.57692307692,"Kampong Thom",2005,16,97,27.4897297071429,6.33941428571429,622.815387544544,621588.748578315,0.156051730701137,0.0567455141870872,-0.0408618139601594,4.8183038803522,1.02510638592062,0.537067575365534,0.0823152690658115,1.07018706006949,0.105487061111354,1.02293012877219,0.956521739130435
2005.61538461538,"Kampong Thom",2005,17,65,27.9885666071429,4.09785714285714,623.133019109752,621964.561289098,0.104507562079228,0.0548952354327655,-0.0357526325411998,4.81430747029609,1.07038204419091,0.541991807179239,0.0823640367603175,1.13538052317102,0.105878755727461,1.0573951065271,0.956521739130435
2005.65384615385,"Kampong Thom",2005,18,45,27.5599852571429,9.09132857142857,623.45065067496,622340.373999881,0.0723076982950308,0.050224969608048,-0.0310240831357722,4.81043433232725,1.11218236239495,0.54688626760139,0.0824111117707342,1.13908050761927,0.106109655160578,1.09301252921631,0.956521739130435
2005.69230769231,"Kampong Thom",2005,19,24,27.2727210142857,14.0228142857143,623.768282240168,622716.186710664,0.0385408321032632,0.0409333172752951,-0.0261461885273661,4.80668531720951,1.15448492028948,0.551748958869106,0.0834436180090142,1.15613648059263,0.106828772938313,1.13263850204751,0.956521739130435
2005.73076923077,"Kampong Thom",2005,20,12,27.590148,5.97367857142857,624.085913805376,623091.999421447,0.0192587932618975,0.028108872657576,-0.0211306929029294,4.80306121063045,1.2011799911858,0.556577894668165,0.0841382351647927,1.18689069716151,0.107617686663341,1.170673519521,0.956521739130435
