"month_date","provname","national_cases","cases","precip_mm","temp_C","temp_C_national","precip_mm_national","oni","mei"
2002-01-01,"Kampong Cham",103,11,0.0180212371735714,27.544887225,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Kampong Chhnang",103,1,0.0448221176812143,26.73353465,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Kampong Speu",103,5,0.159515617935714,25.5667926178572,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Kandal",103,30,0.0276929217988429,27.4435999464286,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Phnom Penh",103,44,0.0343345594421429,27.405623225,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Preah Sihanouk",103,4,0.914778571428571,25.7883294214285,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Prey Veng",103,2,0.0177830556899286,27.60794865,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-01-01,"Takeo",103,6,0.0842989824142857,27.1108360714286,26.2600994762363,0.14414573393021,-0.15,-0.07
2002-02-01,"Battambang",109,1,0.215329521340286,27.9851446035714,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Kampong Cham",109,22,0.0298364698991429,29.2334059107143,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Kampong Speu",109,2,0.187393431307143,27.020548125,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Kampong Thom",109,1,0.0778366515556907,28.9765273,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Kandal",109,19,0.0496430128834286,28.7929269035714,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Kep",109,2,0.471714285714286,26.4684713678572,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Phnom Penh",109,46,0.0573228006777143,28.9175880642857,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Preah Sihanouk",109,3,1.06172142857143,26.2045895857143,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Prey Veng",109,4,0.0305716505308571,28.6774091964286,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Stung Treng",109,3,0.000302118098797857,27.6918189964286,27.7764934388736,0.222878113627137,0.03,-0.41
2002-02-01,"Takeo",109,6,0.0725836644264286,28.4238216321429,27.7764934388736,0.222878113627137,0.03,-0.41
2002-03-01,"Banteay Meanchey",256,59,1.81276583062539,29.3749874642858,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Kampong Cham",256,36,1.14633142130714,31.1243950464287,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Kampong Chhnang",256,2,1.625488451,30.1602086607143,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Kampong Speu",256,12,1.94803571428571,28.1514740071429,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Kampong Thom",256,3,1.31444123057107,30.7046917964286,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Kandal",256,32,0.729394150075714,30.6017980714286,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Koh Kong",256,5,5.07512142857143,25.5643779678572,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Oddar Meanchey",256,1,1.30869774210714,29.0888981321429,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Phnom Penh",256,44,0.730680818686936,30.7773682892857,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Prey Veng",256,4,0.406152064911429,30.5053887714286,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Siem Reap",256,44,1.66535008255071,29.7739372107143,29.2894292377748,1.858071892265,0.09,-0.26
2002-03-01,"Takeo",256,14,0.609154220385714,30.0890595178572,29.2894292377748,1.858071892265,0.09,-0.26
2002-04-01,"Banteay Meanchey",277,20,2.40444285714286,30.4491118535715,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Battambang",277,2,4.18475714285714,29.2397088964286,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kampong Cham",277,36,2.04301441876036,31.2921276,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kampong Chhnang",277,4,4.02245714285714,30.1986375892857,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kampong Speu",277,7,5.10652857142857,28.092214475,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kampong Thom",277,1,3.57828225578571,30.2933867964286,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kampot",277,1,4.39687142857143,27.9916234642858,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kandal",277,51,1.81257857142857,31.1122763928572,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Koh Kong",277,4,8.07492857142857,25.94907585,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Kratie",277,1,2.73476785451071,30.9106183214286,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Phnom Penh",277,84,1.94308064397143,30.9983275,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Preah Sihanouk",277,1,4.65755714285714,27.6670452428571,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Prey Veng",277,5,2.00169285714286,31.4584415714286,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Siem Reap",277,21,3.89744285714286,30.0862673357143,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Stung Treng",277,24,3.44807857142857,29.7744317071428,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Svay Rieng",277,1,1.9661,31.3107494821429,29.6959281149726,3.49091703854898,0.2,-0.36
2002-04-01,"Takeo",277,14,2.20509285714286,30.5055590821429,29.6959281149726,3.49091703854898,0.2,-0.36
2002-05-01,"Banteay Meanchey",928,142,8.15085714285714,28.831449325,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Battambang",928,8,7.50795714285714,28.5304293857143,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kampong Cham",928,90,3.67712142857143,31.30586215,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kampong Chhnang",928,27,4.29800714285714,29.9058981857143,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kampong Speu",928,29,3.43247857142857,28.6043692071429,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kampong Thom",928,24,7.882,29.6456525392857,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kampot",928,10,5.82734285714286,28.2541707928572,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kandal",928,171,2.65902857142857,31.3544426321428,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Koh Kong",928,6,10.9266285714286,26.1565447464286,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Kratie",928,78,4.5629,30.6035081464286,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Mondul Kiri",928,2,3.15219285714286,30.7160025214286,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Oddar Meanchey",928,3,6.45086428571429,28.6989222107143,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Phnom Penh",928,63,2.282,31.2958904714286,29.5328748116758,5.55705796703297,0.43,-0.06
2002-05-01,"Preah Sihanouk",928,10,9.33751428571428,27.8836534785714,29.5328748116758,5.55705796703297,0.43,-0.06
